t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
82450.0,2024-06-21T22:54:10.000Z,4256688.644387866,-773389.3397070218,5502951.091366062,full_sunlight,False,False,False,False,False,False,False,0.639448429085597,0.6302922743120974,3.037543840104092,3.028387685330592
82460.0,2024-06-21T22:54:20.000Z,4196537.246850682,-779730.5742451607,5548071.319601273,full_sunlight,False,False,False,False,False,False,False,0.6413806729458794,0.6322245174626334,3.0374928387488267,3.028336683265581
82470.0,2024-06-21T22:54:30.000Z,4135898.174269595,-785981.197138612,5592546.812483378,full_sunlight,False,False,False,False,False,False,False,0.6432886080041081,0.6341324518211783,3.037443319478539,3.028287163295609
82480.0,2024-06-21T22:54:40.000Z,4074778.4734456474,-792140.4820092492,5636372.401563448,full_sunlight,False,False,False,False,False,False,False,0.6451719807549282,0.6360158238824655,3.0373952849409003,3.0282391280684378
82490.0,2024-06-21T22:54:50.000Z,4013185.24703285,-798207.713093271,5679542.993917407,full_sunlight,False,False,False,False,False,False,False,0.6470305404258212,0.6378743828740643,3.0373487376901274,3.028192580138371
82500.0,2024-06-21T22:55:00.000Z,3951125.6527134306,-804182.1853243152,5722053.572737403,full_sunlight,False,False,False,False,False,False,False,0.6488640390271704,0.6397078808064444,3.0373036801874966,3.0281475219667704
82510.0,2024-06-21T22:55:10.000Z,3888606.9023653986,-810063.2044154566,5763899.197915274,full_sunlight,False,False,False,False,False,False,False,0.6506722314022753,0.64151607252299,3.037260114801863,3.028103955922578
82520.0,2024-06-21T22:55:20.000Z,3825636.2612250373,-815850.0869398345,5805075.006616227,full_sunlight,False,False,False,False,False,False,False,0.6524548752772801,0.6432987157499297,3.037218043810145,3.0280618842827947
82530.0,2024-06-21T22:55:30.000Z,3762221.0470423657,-821542.1604100971,5845576.21384412,full_sunlight,False,False,False,False,False,False,False,0.6542117313110113,0.6450555711461724,3.0371774693978186,3.02802130923298
82540.0,2024-06-21T22:55:40.000Z,3698368.629230507,-827138.7633565726,5885398.112997677,full_sunlight,False,False,False,False,False,False,False,0.655942563144675,0.646786402353006,3.037138393659401,3.0279822328677324
82550.0,2024-06-21T22:55:50.000Z,3634086.4280098793,-832639.2454040849,5924536.076417065,full_sunlight,False,False,False,False,False,False,False,0.6576471374514113,0.6484909760436502,3.0371008185989146,3.0279446571911537
