t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
8700.0,2026-01-01T02:25:00.000Z,408201.8369469051,5824227.7295951685,-8214422.84938143,full_sunlight,False,False,False,False,False,False,False,0.6959069792517014,0.686444333239389,2.563507548982752,2.55404490297044
9000.0,2026-01-01T02:30:00.000Z,2042874.726510602,6421343.610351994,-7494378.336616287,full_sunlight,False,False,False,False,False,False,False,0.642112696010459,0.6326500833812293,2.567755415121443,2.558292802492213
9300.0,2026-01-01T02:35:00.000Z,3606244.6603526296,6794340.352235231,-6512425.943105516,full_sunlight,False,False,False,False,False,False,False,0.5964774323314139,0.5870148474722576,2.5721308272008176,2.562668242341662
9600.0,2026-01-01T02:40:00.000Z,5043704.473261821,6930120.894243005,-5302807.398960697,full_sunlight,False,False,False,False,False,False,False,0.5608642369016809,0.5514016732079535,2.5765029249978912,2.567040361304164
9900.0,2026-01-01T02:45:00.000Z,6305001.681479738,6823855.009325887,-3907741.379161381,full_sunlight,False,False,False,False,False,False,False,0.5368798039314412,0.5274172540367831,2.5807340979051094,2.5712715480104515
10200.0,2026-01-01T02:50:00.000Z,7346004.251425448,6479168.580071617,-2375967.058153079,full_sunlight,False,False,False,False,False,False,False,0.5257054482932317,0.5162429043266412,2.5846865268019013,2.5752239828353103
10500.0,2026-01-01T02:55:00.000Z,8130263.013243656,5908036.385696905,-761047.7109077374,full_sunlight,False,False,False,False,False,False,False,0.5279383762496072,0.5184758301108018,2.5882296613490627,2.5787671152102574
10800.0,2026-01-01T03:00:00.000Z,8630309.505987294,5130376.5054204315,880508.1298180037,full_sunlight,False,False,False,False,False,False,False,0.5434968435480194,0.5340342871913748,2.591247992918613,2.581785436561969
11100.0,2026-01-01T03:05:00.000Z,8828636.000146294,4173356.963061223,2491239.71155431,full_sunlight,False,False,False,False,False,False,False,0.5716266583581724,0.562164084075055,2.593648315378608,2.584185741095491
11400.0,2026-01-01T03:10:00.000Z,8718316.94051598,3070438.742514944,4014765.320729628,full_sunlight,False,False,False,False,False,False,False,0.6110070169461435,0.6015444176354217,2.5953656285078974,2.5859030291971754
11700.0,2026-01-01T03:15:00.000Z,8303247.4317916585,1860192.0864562965,5397772.948108746,full_sunlight,False,False,False,False,False,False,False,0.6599153251539581,0.650452694570926,2.596366966806876,2.586904336223844
12000.0,2026-01-01T03:20:00.000Z,7597992.518509306,584933.0782871014,6591894.418942753,full_sunlight,False,False,False,False,False,False,False,0.7163969712169979,0.7069343041918449,2.5966527181200925,2.587190051094939
12300.0,2026-01-01T03:25:00.000Z,6627258.230548935,-710766.271637049,7555394.754516248,full_sunlight,False,False,False,False,False,False,False,0.7783991178754734,0.7689364104936856,2.5962553705913067,2.586792663209519
12600.0,2026-01-01T03:30:00.000Z,5425009.863084794,-1981638.7450278273,8254619.135567194,full_sunlight,False,False,False,False,False,False,False,0.8438520596468084,0.8343893093853836,2.5952360019553633,2.5857732516939387
12900.0,2026-01-01T03:35:00.000Z,4033274.2703689802,-3183298.120158058,8665151.535129363,full_sunlight,False,False,False,False,False,False,False,0.9107022144441264,0.9012394202591225,2.5936791134734256,2.5842163192884215
13200.0,2026-01-01T03:40:00.000Z,2500671.3966132756,-4273777.813501621,8772650.798637202,full_sunlight,False,False,False,False,False,False,False,0.9769119226123725,0.9674490849750078,2.5916865551591677,2.582223717521803
13500.0,2026-01-01T03:45:00.000Z,880726.3072983043,-5214982.371872036,8573341.06420779,full_sunlight,False,False,False,False,False,False,False,1.0404450822019622,1.0309822030821985,2.589371278483106,2.5799083993633425
13800.0,2026-01-01T03:50:00.000Z,-769982.8078695424,-5974006.241452813,8074143.541111454,full_sunlight,False,False,False,False,False,False,False,1.0992582142237035,1.089795297021925,2.586851518493449,2.5773886012916702
14100.0,2026-01-01T03:55:00.000Z,-2393781.9769112957,-6524278.282322746,7292445.845626291,full_sunlight,False,False,False,False,False,False,False,1.1513159400360995,1.1418529894651384,2.584245804444255,2.5747828538732933
14400.0,2026-01-01T04:00:00.000Z,-3933902.448808163,-6846494.512498333,6255514.023785647,full_sunlight,False,False,False,False,False,False,False,1.1946473010396057,1.1851843229609729,2.581668983884402,2.5722060058057696
14700.0,2026-01-01T04:05:00.000Z,-5336460.740475701,-6929306.085134406,4999562.007707474,full_sunlight,False,False,False,False,False,False,False,1.2274517999167998,1.2179888011365083,2.5792292623443407,2.5697662635640492
15000.0,2026-01-01T04:10:00.000Z,-6552350.846864542,-6769735.260513716,3568504.0518329674,full_sunlight,False,False,False,False,False,False,False,1.2482485465262236,1.2387855345570515,2.5770261309111153,2.5675631189419437
15300.0,2026-01-01T04:15:00.000Z,-7538981.040815802,-6373299.625600279,2012427.5193776637,full_sunlight,False,False,False,False,False,False,False,1.2560401539847392,1.2465771367830847,2.5751489807609595,2.565685963559305
15600.0,2026-01-01T04:20:00.000Z,-8261789.422740119,-5753834.264808654,385835.719171272,full_sunlight,False,False,False,False,False,False,False,1.2504451264436283,1.2409821121301865,2.5736761795267653,2.564213165213323
15900.0,2026-01-01T04:25:00.000Z,-8695477.471065506,-4933013.093451906,-1254277.4533578155,full_sunlight,False,False,False,False,False,False,False,1.2317530468766271,1.2222900434508939,2.572674396376429,2.5632113929506963
16200.0,2026-01-01T04:30:00.000Z,-8824910.28600566,-3939583.8556212597,-2850448.924783734,full_sunlight,False,False,False,False,False,False,False,1.200881968432588,1.1914189834915725,2.5721979970540736,2.5627350121130585
16500.0,2026-01-01T04:35:00.000Z,-8645646.359242028,-2808345.2164832354,-4346785.053253758,full_sunlight,False,False,False,False,False,False,False,1.1592545980405629,1.1497916385119689,2.572288375440657,2.5628254159120636
16800.0,2026-01-01T04:40:00.000Z,-8164077.393051488,-1578906.9625915661,-5690937.375040305,full_sunlight,False,False,False,False,False,False,False,1.1086365001798928,1.0991735720794353,2.5729731376655174,2.5635102095650595
17100.0,2026-01-01T04:45:00.000Z,-7397177.423819421,-294283.63620966906,-6835940.074765669,full_sunlight,False,False,False,False,False,False,False,1.0509824949101922,1.0415196031316611,2.5742651065459987,2.5648022147674676
17400.0,2026-01-01T04:50:00.000Z,-6371877.66128638,1000622.8910312122,-7741842.990526485,full_sunlight,False,False,False,False,False,False,False,0.9883216004263888,0.9788587485716935,2.5761611689215025,2.566698317066807
